Time_RT,Interval Start,Interval End_RT,Market_RT,Location Id_RT,Location Name_RT,Location Short Name_RT,Location Type_RT,LMP_RT,Energy_RT,Congestion_RT,Loss_RT,Time_DA,Interval End_DA,Market_DA,Location Id_DA,Location Name_DA,Location Short Name_DA,Location Type_DA,LMP_DA,Energy_DA,Congestion_DA,Loss_DA
2025-08-03 21:00:00-04:00,2025-08-03 21:00:00-04:00,2025-08-03 22:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,34.480835,34.23,0.945742,-0.694907,2025-08-03 21:00:00-04:00,2025-08-03 22:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,34.603334,34.93,0.279444,-0.60611
2025-08-03 22:00:00-04:00,2025-08-03 22:00:00-04:00,2025-08-03 23:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,32.229723,32.45,0.381667,-0.600278,2025-08-03 22:00:00-04:00,2025-08-03 23:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,31.053334,31.49,-0.008333,-0.428333
2025-08-03 23:00:00-04:00,2025-08-03 23:00:00-04:00,2025-08-04 00:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,23.975741,24.21,0.182917,-0.413843,2025-08-03 23:00:00-04:00,2025-08-04 00:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,25.261111,25.58,-0.03,-0.288889
2025-08-04 00:00:00-04:00,2025-08-04 00:00:00-04:00,2025-08-04 01:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,21.99037,22.2,0.068796,-0.276759,2025-08-04 00:00:00-04:00,2025-08-04 01:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,21.996666,22.06,0.208889,-0.272223
2025-08-04 01:00:00-04:00,2025-08-04 01:00:00-04:00,2025-08-04 02:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,22.414491,22.39,0.211528,-0.184537,2025-08-04 01:00:00-04:00,2025-08-04 02:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,21.487778,21.74,-0.01,-0.242222
2025-08-04 02:00:00-04:00,2025-08-04 02:00:00-04:00,2025-08-04 03:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,18.417732,18.48,0.049815,-0.112083,2025-08-04 02:00:00-04:00,2025-08-04 03:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,18.357222,18.51,0.038889,-0.191667
2025-08-04 03:00:00-04:00,2025-08-04 03:00:00-04:00,2025-08-04 04:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,18.733241,18.78,0.059028,-0.101621,2025-08-04 03:00:00-04:00,2025-08-04 04:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,17.913333,17.91,0.107778,-0.104445
2025-08-04 04:00:00-04:00,2025-08-04 04:00:00-04:00,2025-08-04 05:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,20.728009,20.74,0.083843,-0.0975,2025-08-04 04:00:00-04:00,2025-08-04 05:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,18.257222,18.25,0.082778,-0.075556
2025-08-04 05:00:00-04:00,2025-08-04 05:00:00-04:00,2025-08-04 06:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,23.048242,22.56,0.622315,-0.129907,2025-08-04 05:00:00-04:00,2025-08-04 06:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,21.850555,21.97,-0.01,-0.109445
2025-08-04 06:00:00-04:00,2025-08-04 06:00:00-04:00,2025-08-04 07:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,25.183565,25.23,0.108241,-0.157176,2025-08-04 06:00:00-04:00,2025-08-04 07:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,25.858889,25.97,-0.02,-0.091111
2025-08-04 07:00:00-04:00,2025-08-04 07:00:00-04:00,2025-08-04 08:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,24.37176,24.4,0.153565,-0.179305,2025-08-04 07:00:00-04:00,2025-08-04 08:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,23.223333,23.34,-0.01,-0.106667
2025-08-04 08:00:00-04:00,2025-08-04 08:00:00-04:00,2025-08-04 09:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,25.312269,25.38,0.155417,-0.220648,2025-08-04 08:00:00-04:00,2025-08-04 09:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,22.559444,22.65,-0.04,-0.050556
2025-08-04 09:00:00-04:00,2025-08-04 09:00:00-04:00,2025-08-04 10:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,23.140973,23.33,0.021204,-0.208565,2025-08-04 09:00:00-04:00,2025-08-04 10:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,23.887779,23.9,0.026668,-0.038889
2025-08-04 10:00:00-04:00,2025-08-04 10:00:00-04:00,2025-08-04 11:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,28.891528,29.17,0.0,-0.276805,2025-08-04 10:00:00-04:00,2025-08-04 11:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,28.103335,28.77,-0.583887,-0.082778
2025-08-04 11:00:00-04:00,2025-08-04 11:00:00-04:00,2025-08-04 12:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,29.471945,29.69,0.075232,-0.29662,2025-08-04 11:00:00-04:00,2025-08-04 12:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,31.035557,31.25,-0.048888,-0.165555
2025-08-04 12:00:00-04:00,2025-08-04 12:00:00-04:00,2025-08-04 13:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,64.781344,64.68,0.611575,-0.506064,2025-08-04 12:00:00-04:00,2025-08-04 13:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,34.782223,34.67,0.377223,-0.265
2025-08-04 13:00:00-04:00,2025-08-04 13:00:00-04:00,2025-08-04 14:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,67.457686,68.09,0.027593,-0.659073,2025-08-04 13:00:00-04:00,2025-08-04 14:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,38.382779,38.49,0.27389,-0.381111
2025-08-04 14:00:00-04:00,2025-08-04 14:00:00-04:00,2025-08-04 15:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,34.353612,34.54,0.29426,-0.475648,2025-08-04 14:00:00-04:00,2025-08-04 15:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,42.129446,42.7,-0.084999,-0.485555
2025-08-04 15:00:00-04:00,2025-08-04 15:00:00-04:00,2025-08-04 16:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,38.195557,38.46,0.430926,-0.693703,2025-08-04 15:00:00-04:00,2025-08-04 16:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,44.446114,46.24,-1.231665,-0.562221
2025-08-04 16:00:00-04:00,2025-08-04 16:00:00-04:00,2025-08-04 17:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,38.514677,39.02,0.315556,-0.820879,2025-08-04 16:00:00-04:00,2025-08-04 17:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,51.048337,53.61,-1.86722,-0.694443
2025-08-04 17:00:00-04:00,2025-08-04 17:00:00-04:00,2025-08-04 18:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,42.093519,43.3,-0.243333,-0.961481,2025-08-04 17:00:00-04:00,2025-08-04 18:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,67.797227,72.76,-3.749441,-1.213332
2025-08-04 18:00:00-04:00,2025-08-04 18:00:00-04:00,2025-08-04 19:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,63.882872,65.65,-0.364305,-1.406157,2025-08-04 18:00:00-04:00,2025-08-04 19:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,66.784449,70.33,-2.321663,-1.223888
2025-08-04 19:00:00-04:00,2025-08-04 19:00:00-04:00,2025-08-04 20:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,72.846621,72.27,2.01912,-1.446666,2025-08-04 19:00:00-04:00,2025-08-04 20:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,71.587225,70.56,2.311668,-1.284443
2025-08-04 20:00:00-04:00,2025-08-04 20:00:00-04:00,2025-08-04 21:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,46.892593,46.12,1.784121,-1.012361,2025-08-04 20:00:00-04:00,2025-08-04 21:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,55.328339,54.02,2.262783,-0.954444
2025-08-04 21:00:00-04:00,2025-08-04 21:00:00-04:00,2025-08-04 22:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,47.372966,46.31,2.153151,-1.094352,2025-08-04 21:00:00-04:00,2025-08-04 22:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,42.40667,42.36,0.783892,-0.737222
2025-08-04 22:00:00-04:00,2025-08-04 22:00:00-04:00,2025-08-04 23:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,34.9594,34.22,1.440418,-0.701852,2025-08-04 22:00:00-04:00,2025-08-04 23:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,37.578336,37.63,0.500558,-0.552222
2025-08-04 23:00:00-04:00,2025-08-04 23:00:00-04:00,2025-08-05 00:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,26.597593,26.58,0.427825,-0.410232,2025-08-04 23:00:00-04:00,2025-08-05 00:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,30.229446,30.71,-0.064998,-0.415556
2025-08-05 00:00:00-04:00,2025-08-05 00:00:00-04:00,2025-08-05 01:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,25.641899,25.19,0.79014,-0.340741,2025-08-05 00:00:00-04:00,2025-08-05 01:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,30.049447,30.4,-0.253331,-0.097222
2025-08-05 01:00:00-04:00,2025-08-05 01:00:00-04:00,2025-08-05 02:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,23.806853,23.27,0.814075,-0.278056,2025-08-05 01:00:00-04:00,2025-08-05 02:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,26.191114,26.36,-0.073331,-0.095555
2025-08-05 02:00:00-04:00,2025-08-05 02:00:00-04:00,2025-08-05 03:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,19.989399,19.51,0.711436,-0.229537,2025-08-05 02:00:00-04:00,2025-08-05 03:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,22.520558,22.66,-0.103331,-0.036111
2025-08-05 03:00:00-04:00,2025-08-05 03:00:00-04:00,2025-08-05 04:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,19.170232,19.01,0.367824,-0.204259,2025-08-05 03:00:00-04:00,2025-08-05 04:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,20.555558,20.74,-0.159998,-0.024444
2025-08-05 04:00:00-04:00,2025-08-05 04:00:00-04:00,2025-08-05 05:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,21.54588,21.17,0.581158,-0.209445,2025-08-05 04:00:00-04:00,2025-08-05 05:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,21.066669,21.16,-0.079998,-0.013333
2025-08-05 05:00:00-04:00,2025-08-05 05:00:00-04:00,2025-08-05 06:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,23.218519,23.27,0.15426,-0.205741,2025-08-05 05:00:00-04:00,2025-08-05 06:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,25.272224,25.48,-0.126665,-0.081111
2025-08-05 06:00:00-04:00,2025-08-05 06:00:00-04:00,2025-08-05 07:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,33.385648,33.33,0.300325,-0.244676,2025-08-05 06:00:00-04:00,2025-08-05 07:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,30.54778,30.88,-0.129998,-0.202222
2025-08-05 07:00:00-04:00,2025-08-05 07:00:00-04:00,2025-08-05 08:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,33.728797,33.71,0.291436,-0.274306,2025-08-05 07:00:00-04:00,2025-08-05 08:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,30.551112,30.34,0.400001,-0.188889
2025-08-05 08:00:00-04:00,2025-08-05 08:00:00-04:00,2025-08-05 09:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,30.867315,30.86,0.252269,-0.247454,2025-08-05 08:00:00-04:00,2025-08-05 09:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,30.880557,30.68,0.353334,-0.152777
2025-08-05 09:00:00-04:00,2025-08-05 09:00:00-04:00,2025-08-05 10:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,28.729723,28.76,0.223612,-0.249722,2025-08-05 09:00:00-04:00,2025-08-05 10:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,31.410557,31.28,0.346667,-0.21611
2025-08-05 10:00:00-04:00,2025-08-05 10:00:00-04:00,2025-08-05 11:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,27.796204,28.01,0.033102,-0.241898,2025-08-05 10:00:00-04:00,2025-08-05 11:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,33.881112,33.9,0.273334,-0.292222
2025-08-05 11:00:00-04:00,2025-08-05 11:00:00-04:00,2025-08-05 12:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,34.908425,34.86,0.366341,-0.319583,2025-08-05 11:00:00-04:00,2025-08-05 12:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,36.743335,36.81,0.228889,-0.295554
2025-08-05 12:00:00-04:00,2025-08-05 12:00:00-04:00,2025-08-05 13:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,71.116572,69.65,2.039441,-0.574536,2025-08-05 12:00:00-04:00,2025-08-05 13:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,40.850001,40.83,0.254445,-0.234444
2025-08-05 13:00:00-04:00,2025-08-05 13:00:00-04:00,2025-08-05 14:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,66.857172,69.98,-2.537598,-0.58023,2025-08-05 13:00:00-04:00,2025-08-05 14:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,46.724446,46.62,0.315556,-0.21111
2025-08-05 14:00:00-04:00,2025-08-05 14:00:00-04:00,2025-08-05 15:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,61.096237,75.65,-13.762052,-0.787545,2025-08-05 14:00:00-04:00,2025-08-05 15:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,52.257225,51.39,1.166668,-0.299443
2025-08-05 15:00:00-04:00,2025-08-05 15:00:00-04:00,2025-08-05 16:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,40.103194,47.8,-7.057779,-0.638193,2025-08-05 15:00:00-04:00,2025-08-05 16:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,50.32167,50.26,0.608335,-0.546665
2025-08-05 16:00:00-04:00,2025-08-05 16:00:00-04:00,2025-08-05 17:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,45.500836,65.42,-19.007823,-0.912174,2025-08-05 16:00:00-04:00,2025-08-05 17:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,57.850004,58.77,-0.123331,-0.796665
2025-08-05 17:00:00-04:00,2025-08-05 17:00:00-04:00,2025-08-05 18:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,38.921623,58.4,-18.693888,-0.782823,2025-08-05 17:00:00-04:00,2025-08-05 18:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,67.182226,67.5,0.832224,-1.149998
2025-08-05 18:00:00-04:00,2025-08-05 18:00:00-04:00,2025-08-05 19:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,43.458058,63.33,-19.114768,-0.758841,2025-08-05 18:00:00-04:00,2025-08-05 19:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,59.326671,60.25,0.26667,-1.189999
2025-08-05 19:00:00-04:00,2025-08-05 19:00:00-04:00,2025-08-05 20:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,59.533241,64.2,-3.909816,-0.751943,2025-08-05 19:00:00-04:00,2025-08-05 20:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,63.785004,62.01,2.867226,-1.092222
2025-08-05 20:00:00-04:00,2025-08-05 20:00:00-04:00,2025-08-05 21:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,50.757825,48.29,3.13551,-0.663518,2025-08-05 20:00:00-04:00,2025-08-05 21:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,54.846118,54.29,1.641118,-1.085
2025-08-05 21:00:00-04:00,2025-08-05 21:00:00-04:00,2025-08-05 22:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,47.914771,46.53,2.059585,-0.672314,2025-08-05 21:00:00-04:00,2025-08-05 22:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,46.826116,46.96,0.751671,-0.885555
2025-08-05 22:00:00-04:00,2025-08-05 22:00:00-04:00,2025-08-05 23:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,40.384261,38.58,2.275048,-0.469953,2025-08-05 22:00:00-04:00,2025-08-05 23:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,38.47278,38.65,0.341669,-0.518889
2025-08-05 23:00:00-04:00,2025-08-05 23:00:00-04:00,2025-08-06 00:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,33.499076,31.99,1.979817,-0.467407,2025-08-05 23:00:00-04:00,2025-08-06 00:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,34.047224,34.38,-0.108887,-0.223889
2025-08-06 00:00:00-04:00,2025-08-06 00:00:00-04:00,2025-08-06 01:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,30.602131,29.58,1.392594,-0.368796,2025-08-06 00:00:00-04:00,2025-08-06 01:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,28.897224,29.4,-0.149998,-0.352778
2025-08-06 01:00:00-04:00,2025-08-06 01:00:00-04:00,2025-08-06 02:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,26.402733,25.49,1.145649,-0.237083,2025-08-06 01:00:00-04:00,2025-08-06 02:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,25.177779,25.51,-0.126665,-0.205556
2025-08-06 02:00:00-04:00,2025-08-06 02:00:00-04:00,2025-08-06 03:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,23.532825,22.59,1.137223,-0.196065,2025-08-06 02:00:00-04:00,2025-08-06 03:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,21.825557,22.08,-0.113332,-0.141111
2025-08-06 03:00:00-04:00,2025-08-06 03:00:00-04:00,2025-08-06 04:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,23.096297,22.44,0.822779,-0.167315,2025-08-06 03:00:00-04:00,2025-08-06 04:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,21.139446,21.26,0.016668,-0.137222
2025-08-06 04:00:00-04:00,2025-08-06 04:00:00-04:00,2025-08-06 05:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,23.622455,22.52,1.294677,-0.191389,2025-08-06 04:00:00-04:00,2025-08-06 05:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,21.800001,21.89,0.040001,-0.13
2025-08-06 05:00:00-04:00,2025-08-06 05:00:00-04:00,2025-08-06 06:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,26.672177,25.55,1.35352,-0.234676,2025-08-06 05:00:00-04:00,2025-08-06 06:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,24.641112,24.78,0.033335,-0.172223
2025-08-06 06:00:00-04:00,2025-08-06 06:00:00-04:00,2025-08-06 07:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,34.917593,34.82,0.41588,-0.318287,2025-08-06 06:00:00-04:00,2025-08-06 07:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,31.552779,31.81,0.020002,-0.277223
2025-08-06 07:00:00-04:00,2025-08-06 07:00:00-04:00,2025-08-06 08:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,38.520788,37.75,1.155696,-0.389074,2025-08-06 07:00:00-04:00,2025-08-06 08:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,30.904446,31.26,-0.099999,-0.255555
2025-08-06 08:00:00-04:00,2025-08-06 08:00:00-04:00,2025-08-06 09:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,51.604076,50.75,1.356946,-0.502037,2025-08-06 08:00:00-04:00,2025-08-06 09:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,31.520557,31.92,-0.073332,-0.326111
2025-08-06 09:00:00-04:00,2025-08-06 09:00:00-04:00,2025-08-06 10:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,35.147641,34.1,1.358196,-0.312222,2025-08-06 09:00:00-04:00,2025-08-06 10:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,32.119446,32.64,-0.089999,-0.430555
2025-08-06 10:00:00-04:00,2025-08-06 10:00:00-04:00,2025-08-06 11:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,37.18616,36.08,1.390418,-0.286759,2025-08-06 10:00:00-04:00,2025-08-06 11:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,34.397224,34.89,-0.083332,-0.409444
2025-08-06 11:00:00-04:00,2025-08-06 11:00:00-04:00,2025-08-06 12:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,75.421484,75.02,1.03551,-0.63236,2025-08-06 11:00:00-04:00,2025-08-06 12:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,36.69778,37.2,-0.02111,-0.48111
2025-08-06 12:00:00-04:00,2025-08-06 12:00:00-04:00,2025-08-06 13:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,45.316252,45.62,0.056992,-0.357406,2025-08-06 12:00:00-04:00,2025-08-06 13:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,39.82389,39.73,0.58889,-0.495
2025-08-06 13:00:00-04:00,2025-08-06 13:00:00-04:00,2025-08-06 14:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,43.866761,43.88,0.256158,-0.26773,2025-08-06 13:00:00-04:00,2025-08-06 14:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,44.680558,44.34,0.925002,-0.584444
2025-08-06 14:00:00-04:00,2025-08-06 14:00:00-04:00,2025-08-06 15:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,43.987965,46.57,-2.151204,-0.434165,2025-08-06 14:00:00-04:00,2025-08-06 15:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,45.950559,45.23,1.283336,-0.562777
