timestamp,usd_hashprice,btc_hashprice
2/1/25,60.26,0.00058862
1/31/25,61.16,0.00058802
1/30/25,61.74,0.00058745
1/29/25,60.2,0.0005874
1/28/25,60.24,0.00058848
1/27/25,58.83,0.00058605
1/26/25,60.31,0.00057544
1/25/25,60.52,0.00057811
1/24/25,60.69,0.0005777
1/23/25,59.64,0.00057774
1/22/25,60.9,0.00058055
1/21/25,60.82,0.00058564
1/20/25,60.59,0.00057944
1/19/25,60.36,0.0005772
1/18/25,60.02,0.00057841
1/17/25,59.67,0.00058039
1/16/25,57.69,0.00057965
1/15/25,56.61,0.00057727
1/14/25,55.48,0.00057872
1/13/25,53.58,0.00057619
1/12/25,54.65,0.00057834
1/11/25,54.81,0.00058083
1/10/25,54.73,0.00058085
1/9/25,54.48,0.0005831
1/8/25,55.67,0.00058316
1/7/25,58.2,0.00058259
1/6/25,58.08,0.00057974
1/5/25,56.86,0.00057984
1/4/25,56.86,0.00058016
1/3/25,56.35,0.00057965
1/2/25,55.63,0.00057835
1/1/25,54.45,0.00058059
12/31/24,54.29,0.00057997
12/30/24,54.25,0.0005815
12/29/24,55.3,0.00058563
12/28/24,55.51,0.00058698
12/27/24,56.18,0.00058853
12/26/24,56.92,0.00058893
12/25/24,58.12,0.0005907
12/24/24,56.88,0.00059368
12/23/24,55.93,0.00059085
12/22/24,56.81,0.00059044
12/21/24,58.31,0.00059714
12/20/24,58.29,0.00060507
12/19/24,60.11,0.00059999
12/18/24,61.97,0.00059618
12/17/24,63.47,0.00059464
12/16/24,62.66,0.00059484
12/15/24,63.5,0.00061934
12/14/24,63.05,0.00062109
12/13/24,62.65,0.00062337
12/12/24,63.81,0.00063302
12/11/24,62.04,0.00062734
12/10/24,60.35,0.00062281
12/9/24,61.58,0.00062515
12/8/24,62.44,0.00062529
12/7/24,62.92,0.00063052
12/6/24,61.74,0.00062371
12/5/24,62.88,0.00062157
12/4/24,60.03,0.00062182
12/3/24,59.92,0.00062712
12/2/24,62.17,0.00064693
12/1/24,60.77,0.00062697
11/30/24,61.03,0.0006308
11/29/24,61.48,0.00063469
11/28/24,60.29,0.00063161
11/27/24,59.85,0.00063499
11/26/24,58.91,0.00063246
11/25/24,60.75,0.00062742
11/24/24,61.56,0.00063118
11/23/24,63.2,0.00064217
11/22/24,62.88,0.00063633
11/21/24,62.77,0.00064605
11/20/24,60.28,0.00064538
11/19/24,58.89,0.00064011
11/18/24,57.68,0.00063393
11/17/24,57.12,0.00063218
11/16/24,60.77,0.00066702
11/15/24,58.64,0.00065751
11/14/24,58.78,0.00065524
11/13/24,57.47,0.00064537
11/12/24,56.84,0.00064543
11/11/24,52.7,0.00063316
11/10/24,50.35,0.00063594
11/9/24,48.36,0.00063273
11/8/24,47.89,0.00062827
11/7/24,47.34,0.00062755
11/6/24,46.62,0.00062851
11/5/24,43.27,0.0006273
11/4/24,45.37,0.00066297
11/3/24,45.67,0.00066692
11/2/24,46.49,0.00066885
11/1/24,46.75,0.00067078
10/31/24,53.09,0.00074256
10/30/24,48.31,0.00066891
10/29/24,48.01,0.00067072
10/28/24,45.74,0.00066664
10/27/24,45.12,0.00066977
10/26/24,45.67,0.00068247
10/25/24,49.69,0.00073524
10/24/24,46.78,0.00069305
10/23/24,46.17,0.00069357
10/22/24,47.8,0.00071021
10/21/24,47.77,0.00070109
10/20/24,47.94,0.00070037
10/19/24,48.61,0.00071182
10/18/24,49.94,0.00073313
10/17/24,53.27,0.0007922
10/16/24,48.95,0.00072518
10/15/24,47.6,0.00072038
10/14/24,46.8,0.00072251
10/13/24,46.05,0.00073427
10/12/24,47.72,0.00075844
10/11/24,44.75,0.00072748
10/10/24,43.16,0.00071334
10/9/24,44.11,0.00071356
10/8/24,45.84,0.00073462
10/7/24,46.01,0.00072609
10/6/24,45.31,0.00072766
10/5/24,44.96,0.00072449
10/4/24,44.41,0.0007215
10/3/24,43.87,0.00072175
10/2/24,44.2,0.00072144
10/1/24,45.43,0.00072295
9/30/24,46.26,0.00072253
9/29/24,47.62,0.00072445
9/28/24,47.99,0.00072975
9/27/24,47.81,0.00072845
9/26/24,46.45,0.00072254
9/25/24,44.27,0.00069451
9/24/24,43.84,0.00069007
9/23/24,43.66,0.00068732
9/22/24,43.29,0.00068742
9/21/24,43.67,0.00069191
9/20/24,43.85,0.00069359
9/19/24,43.35,0.00069164
9/18/24,41.52,0.0006903
9/17/24,40.93,0.00068946
9/16/24,40.13,0.00068794
9/15/24,41.32,0.00068855
9/14/24,41.43,0.00068992
9/13/24,40.52,0.00069017
9/12/24,40.1,0.00069107
9/11/24,39.48,0.00069364
9/10/24,40.76,0.00071367
9/9/24,39.66,0.00071223
9/8/24,38.67,0.00071126
9/7/24,38.67,0.00071303
9/6/24,39.67,0.00071768
9/5/24,40.62,0.00071518
9/4/24,40.9,0.00071537
9/3/24,41.82,0.0007137
9/2/24,41.48,0.0007126
9/1/24,41.48,0.00071238
8/31/24,42.19,0.00071407
8/30/24,42.34,0.00071633
8/29/24,42.66,0.00071459
8/28/24,43.09,0.00072654
8/27/24,45.91,0.00073838
8/26/24,46.93,0.0007367
8/25/24,47.16,0.00073514
8/24/24,47.2,0.00073636
8/23/24,49.25,0.00079799
8/22/24,48.27,0.0007955
8/21/24,44.16,0.00073772
8/20/24,44.49,0.00074011
8/19/24,43.19,0.00073612
8/18/24,43.81,0.00073424
8/17/24,43.65,0.00073632
8/16/24,43.12,0.00073762
8/15/24,43.01,0.00073652
8/14/24,42.46,0.00070578
8/13/24,42.2,0.00070655
8/12/24,41.54,0.00070399
8/11/24,42.51,0.00070333
8/10/24,42.94,0.00070686
8/9/24,43.05,0.00070891
8/8/24,41.19,0.00070762
8/7/24,39.83,0.0007069
8/6/24,39.48,0.00070669
8/5/24,37.7,0.00070539
8/4/24,42.31,0.00070565
8/3/24,43.42,0.00070877
8/2/24,45.17,0.00070824
8/1/24,45.47,0.00070904
7/31/24,48.68,0.0007378
7/30/24,51.83,0.00078094
7/29/24,53.53,0.00078044
7/28/24,53,0.00078139
7/27/24,53.42,0.00078241
7/26/24,52.6,0.00078186
7/25/24,50.6,0.00078335
7/24/24,51.71,0.00078242
7/23/24,52.13,0.00078258
7/22/24,53.02,0.00078448
7/21/24,52.44,0.00078028
7/20/24,52.37,0.00078395
7/19/24,51.08,0.00078501
7/18/24,51.83,0.00080578
7/17/24,52.8,0.00081197
7/16/24,52.19,0.00081303
7/15/24,50.99,0.00081016
7/14/24,49.01,0.00081642
7/13/24,47.81,0.00081847
7/12/24,46.64,0.00081154
7/11/24,47.36,0.00081831
7/10/24,47.38,0.00081558
7/9/24,46.7,0.00081331
7/8/24,45.77,0.00081414
7/7/24,46.6,0.00081281
7/6/24,46.69,0.00081852
7/5/24,45.46,0.00081572
7/4/24,45.35,0.0007783
7/3/24,47.19,0.00077933
7/2/24,48.79,0.00078117
7/1/24,49.16,0.00077948
6/30/24,47.67,0.00077597
6/29/24,47.44,0.0007798
6/28/24,48.01,0.00078547
6/27/24,48.23,0.00078722
6/26/24,48.88,0.00079596
6/25/24,48.19,0.00078607
6/24/24,48.05,0.00078233
6/23/24,50.32,0.00078411
6/22/24,51.05,0.00079438
6/21/24,51.34,0.00080015
6/20/24,52.91,0.00081086
6/19/24,52.54,0.00080664
6/18/24,52.48,0.00080512
6/17/24,52.84,0.00079854
6/16/24,54.23,0.00081674
6/15/24,55.72,0.000842
6/14/24,56.54,0.00085058
6/13/24,56.3,0.00083602
6/12/24,56.59,0.00083008
6/11/24,57.8,0.00085653
6/10/24,59.62,0.00085705
6/9/24,61.92,0.00089153
6/8/24,83.96,0.00121018
6/7/24,68.99,0.00097856
6/6/24,61.99,0.00087304
6/5/24,58.36,0.00082135
6/4/24,56.23,0.00080789
6/3/24,55.68,0.00080753
6/2/24,55.06,0.00081212
6/1/24,57.07,0.00084355
5/31/24,56.85,0.00083631
5/30/24,55.59,0.00081561
5/29/24,53.45,0.0007871
5/28/24,53.41,0.00078305
5/27/24,53.8,0.00077842
5/26/24,53.42,0.0007748
5/25/24,53.71,0.0007788
5/24/24,52.9,0.0007789
5/23/24,54.19,0.00078832
5/22/24,55.71,0.00079781
5/21/24,55.96,0.00079267
5/20/24,52.86,0.00078151
5/19/24,52.56,0.00078605
5/18/24,52.95,0.0007907
5/17/24,52.45,0.00079151
5/16/24,52.34,0.00079545
5/15/24,50.51,0.00079446
5/14/24,49.4,0.00079819
5/13/24,49.64,0.00079647
5/12/24,48.96,0.00080086
5/11/24,49.65,0.00081515
5/10/24,50.14,0.00080761
5/9/24,48.55,0.00078613
5/8/24,48.57,0.00078016
5/7/24,50.02,0.00078801
5/6/24,53.54,0.00083745
5/5/24,54.97,0.00086197
5/4/24,49.5,0.00078019
5/3/24,46.68,0.00076972
5/2/24,45.26,0.00077564
5/1/24,45.58,0.00078228
4/30/24,48.7,0.00078828
4/29/24,49.95,0.00079616
4/28/24,51.56,0.00080997
4/27/24,53.23,0.00084415
4/26/24,56.68,0.00088384
4/25/24,60.18,0.00093751
4/24/24,85.69,0.00130245
4/23/24,81.74,0.00122952
4/22/24,78.04,0.00118206
4/21/24,123.75,0.00190402
4/20/24,139.14,0.00216433
4/19/24,103.64,0.00162528
4/18/24,103.11,0.00165191
4/17/24,100.53,0.0016059
4/16/24,104.51,0.00165888
4/15/24,105.71,0.00162664
4/14/24,101.53,0.00158114
4/13/24,110.45,0.00165897
4/12/24,117.91,0.00169723
4/11/24,112.68,0.00159967
4/10/24,110.14,0.00159209
4/9/24,110.88,0.00158092
4/8/24,109.97,0.00154699
4/7/24,107.07,0.00154241
4/6/24,105.15,0.00154477
4/5/24,104.52,0.00154817
4/4/24,104.32,0.00156023
4/3/24,102.44,0.00155091
4/2/24,103.03,0.00155248
4/1/24,108.69,0.00155899
3/31/24,109.57,0.00155545
3/30/24,109.4,0.00156275
3/29/24,109.51,0.00156352
3/28/24,109.64,0.00155728
3/27/24,108.1,0.00154966
3/26/24,109.4,0.00155523
3/25/24,104.65,0.00153119
3/24/24,99.75,0.00152962
3/23/24,100.01,0.00154904
3/22/24,101.85,0.00157569
3/21/24,103.91,0.00155944
3/20/24,99.03,0.00155119
3/19/24,101.52,0.0015781
3/18/24,104.69,0.00154584
3/17/24,103.6,0.00154606
3/16/24,107.1,0.00157016
3/15/24,107.09,0.00156227
3/14/24,113.61,0.00157377
3/13/24,119.74,0.00164607
3/12/24,118.64,0.00165557
3/11/24,116.45,0.00164035
3/10/24,114.56,0.00165066
3/9/24,113.27,0.00165575
3/8/24,112.64,0.00166179
3/7/24,111.92,0.00167458
3/6/24,113.22,0.00171898
3/5/24,116.21,0.00175453
3/4/24,110.65,0.00169194
3/3/24,103.35,0.00166096
3/2/24,104.16,0.00167912
3/1/24,105.08,0.00169786
2/29/24,103.34,0.00166425
2/28/24,96.53,0.00162841
2/27/24,91.08,0.00161175
2/26/24,82.64,0.00157922
2/25/24,81.6,0.00158034
2/24/24,81.19,0.00158746
2/23/24,81.09,0.0015875
2/22/24,82.15,0.00159324
2/21/24,82.03,0.00159356
2/20/24,82.68,0.00159356
2/19/24,82.82,0.00158873
2/18/24,82.07,0.00158585
2/17/24,82.31,0.00159401
2/16/24,83.15,0.00159744
2/15/24,88.29,0.00169439
2/14/24,89.77,0.00176473
2/13/24,88.53,0.00178351
2/12/24,84.52,0.00173207
2/11/24,83.42,0.00173228
2/10/24,82.54,0.00174226
2/9/24,82.41,0.00176196
2/8/24,80.09,0.0017854
2/7/24,76.16,0.00176054
2/6/24,75.68,0.00176308
2/5/24,77.05,0.00180225
2/4/24,83.58,0.0019494
2/3/24,78.45,0.00182058
2/2/24,79.51,0.00184696
2/1/24,80.4,0.00189478
1/31/24,81.22,0.00189302
1/30/24,82.04,0.00188978
1/29/24,80.09,0.00188587
1/28/24,79.71,0.00188683
1/27/24,79.08,0.00189082
1/26/24,77.15,0.00188521
1/25/24,75.61,0.00189319
1/24/24,77.35,0.0019385
1/23/24,75.88,0.00192592
1/22/24,78.68,0.00193295
1/21/24,80.47,0.00193091
1/20/24,79.24,0.00190499
1/19/24,78.84,0.00191097
1/18/24,82.97,0.00196553
1/17/24,84.72,0.00198404
1/16/24,84.76,0.00197498
1/15/24,90.33,0.00212117
1/14/24,88.99,0.00208183
1/13/24,80.66,0.00188214
1/12/24,85.95,0.0019068
1/11/24,87.05,0.00186901
1/10/24,87.11,0.00190097
1/9/24,92.37,0.00197993
1/8/24,86.06,0.001917
1/7/24,83.15,0.00188577
1/6/24,84.55,0.00192809
1/5/24,85.82,0.00195988
1/4/24,86.34,0.00198474
1/3/24,88.74,0.0020194
1/2/24,93.54,0.00206639
1/1/24,98.96,0.00231283
12/31/23,97.87,0.0023065
12/30/23,92.89,0.00220638
12/29/23,92.12,0.00217136
12/28/23,102.56,0.00238887
12/27/23,92.11,0.00214966
12/26/23,88.56,0.00207365
12/25/23,88.67,0.0020461
12/24/23,90.83,0.00208118
12/23/23,95.03,0.00217435
12/22/23,114.01,0.00260182
12/21/23,118.22,0.00270364
12/20/23,115.13,0.00266619
12/19/23,112.94,0.00264543
12/18/23,112.49,0.00271924
12/17/23,130.97,0.00312525
12/16/23,111.02,0.0026267
12/15/23,111.41,0.00262328
12/14/23,105.61,0.00246428
12/13/23,89.77,0.00215621
12/12/23,87.86,0.00211543
12/11/23,88.44,0.00210954
12/10/23,93.68,0.00213775
12/9/23,93.49,0.00212302
12/8/23,98.81,0.00226286
12/7/23,103.47,0.00237488
12/6/23,108.41,0.00247083
12/5/23,95.37,0.0022483
12/4/23,87.11,0.00210227
12/3/23,81.52,0.00206052
12/2/23,77.28,0.00198598
12/1/23,78.1,0.00203284
11/30/23,75.43,0.00199628
11/29/23,75.6,0.00199163
11/28/23,76.16,0.00203395
11/27/23,75.52,0.00203226
11/26/23,75.77,0.00201453
11/25/23,80.26,0.00212454
11/24/23,84.44,0.00224299
11/23/23,88.18,0.00236265
11/22/23,83.49,0.00227695
11/21/23,85.62,0.00230502
11/20/23,85.39,0.00228879
11/19/23,88.62,0.00241767
11/18/23,91.31,0.00250111
11/17/23,92.99,0.00255697
11/16/23,90.03,0.00243881
11/15/23,79.17,0.00218222
11/14/23,79.18,0.00218543
11/13/23,81.21,0.00220194
11/12/23,82.27,0.00221827
11/11/23,84.73,0.00228444
11/10/23,91.72,0.00248266
11/9/23,87.64,0.00239387
11/8/23,79.66,0.00224994
11/7/23,77.14,0.00220506
11/6/23,75.68,0.0021614
11/5/23,76,0.00216727
11/4/23,74.31,0.00213623
11/3/23,71.42,0.0020679
11/2/23,72.6,0.0020645
11/1/23,71.12,0.00205544
10/31/23,70.52,0.00204997
10/30/23,70.71,0.00205245
10/29/23,71.93,0.00209647
10/28/23,71.82,0.00210665
10/27/23,72.1,0.00212249
10/26/23,73.37,0.00213637
10/25/23,74.19,0.00216046
10/24/23,72.27,0.00211994
10/23/23,64.56,0.00208825
10/22/23,62.56,0.00209044
10/21/23,62.66,0.00210237
10/20/23,62.11,0.00210926
10/19/23,59.85,0.0021007
10/18/23,59.73,0.00210233
10/17/23,59.81,0.00210582
10/16/23,60.2,0.00215688
10/15/23,59.79,0.00221914
10/14/23,60.18,0.00223843
10/13/23,60.31,0.0022495
10/12/23,60.1,0.00224616
10/11/23,60.32,0.0022331
10/10/23,61.52,0.00223487
10/9/23,61.8,0.00223276
10/8/23,62.55,0.00223923
10/7/23,64.14,0.00229529
10/6/23,63,0.00227311
10/5/23,62.59,0.00226453
10/4/23,62.27,0.0022628
10/3/23,62.01,0.00225619
10/2/23,63.18,0.00225197
10/1/23,61.21,0.00225249
9/30/23,61.11,0.00226566
9/29/23,61.21,0.00227067
9/28/23,60.65,0.00227396
9/27/23,59.7,0.002269
9/26/23,59.73,0.0022767
9/25/23,59.84,0.00228463
9/24/23,61.22,0.00230511
9/23/23,61.76,0.00232376
9/22/23,61.71,0.00231927
9/21/23,62.14,0.00232067
9/20/23,62.87,0.00231806
9/19/23,63.97,0.00236522
9/18/23,64.79,0.00241175
9/17/23,63.37,0.00238835
9/16/23,63.37,0.0023856
9/15/23,63.31,0.0023885
9/14/23,63.37,0.00239639
9/13/23,62.75,0.00240519
9/12/23,62.05,0.00239811
9/11/23,61.94,0.00242953
9/10/23,62.16,0.00240799
9/9/23,62.59,0.00241943
9/8/23,62.57,0.00240495
9/7/23,62.15,0.0024063
9/6/23,61.54,0.00239295
9/5/23,59.72,0.00232132
9/4/23,59.8,0.00230942
9/3/23,59.87,0.00231054
9/2/23,59.9,0.00231985
9/1/23,60.19,0.00232462
8/31/23,62.4,0.00232229
8/30/23,63.26,0.00231229
8/29/23,61.65,0.00230838
8/28/23,59.98,0.00230464
8/27/23,60.02,0.00230312
8/26/23,60.08,0.00230794
8/25/23,60.06,0.0023062
8/24/23,60.69,0.00230899
8/23/23,60.4,0.00230807
8/22/23,62.43,0.00240306
8/21/23,63.51,0.00243652
8/20/23,63.66,0.0024369
8/19/23,63.91,0.00245802
8/18/23,64.51,0.00245302
8/17/23,68.81,0.00244236
8/16/23,71.11,0.00244383
8/15/23,71.51,0.00243953
8/14/23,71.63,0.00243823
8/13/23,71.74,0.00244194
8/12/23,72.12,0.00245286
8/11/23,72.45,0.00246551
8/10/23,72.77,0.00246781
8/9/23,73.66,0.00247914
8/8/23,72.9,0.00247564
8/7/23,71.09,0.0024474
8/6/23,71.06,0.00244717
8/5/23,71.64,0.00246763
8/4/23,71.97,0.00246935
8/3/23,71.64,0.00245608
8/2/23,72.18,0.00245281
8/1/23,71.14,0.00245217
7/31/23,71.61,0.00244174
7/30/23,71.72,0.00244767
7/29/23,72,0.00245494
7/28/23,71.96,0.00245889
7/27/23,72.12,0.00245712
7/26/23,70.75,0.00241599
7/25/23,69.57,0.00238435
7/24/23,70.65,0.00239726
7/23/23,73.01,0.00243818
7/22/23,72.25,0.00241765
7/21/23,71.78,0.0024041
7/20/23,71.54,0.00238533
7/19/23,71.29,0.0023777
7/18/23,71.16,0.00237615
7/17/23,71.62,0.00237286
7/16/23,71.89,0.00237243
7/15/23,72.38,0.00238717
7/14/23,74.3,0.00239641
7/13/23,73.21,0.00238394
7/12/23,73.3,0.00239834
7/11/23,77.04,0.00252678
7/10/23,76.18,0.00251793
7/9/23,76.03,0.00251464
7/8/23,76.03,0.0025182
7/7/23,76.4,0.0025318
7/6/23,77.46,0.00253887
7/5/23,77.67,0.00253928
7/4/23,79.19,0.00255583
7/3/23,78.36,0.00254214
7/2/23,77.78,0.00254759
7/1/23,78.35,0.00256881
6/30/23,78.58,0.00257133
6/29/23,78.79,0.00259145
6/28/23,75.69,0.00249849
6/27/23,75.94,0.00248814
6/26/23,75,0.00247711
6/25/23,76.02,0.00248319
6/24/23,76.89,0.00251106
6/23/23,76.36,0.00251636
6/22/23,76.52,0.0025424
6/21/23,73.83,0.00251941
6/20/23,67.84,0.00249336
6/19/23,65.7,0.0024779
6/18/23,66.12,0.00249362
6/17/23,66.96,0.00252914
6/16/23,64.57,0.00250592
6/15/23,63.12,0.00251402
6/14/23,65.46,0.00253422
6/13/23,66.6,0.00256153
6/12/23,65.93,0.00254725
6/11/23,65.87,0.00254789
6/10/23,67.76,0.00262208
6/9/23,69.4,0.00261685
6/8/23,70.79,0.00267229
6/7/23,73.14,0.00273176
6/6/23,69.02,0.00264193
6/5/23,67.84,0.00256564
6/4/23,69.96,0.00257487
6/3/23,70.84,0.00260807
6/2/23,71.65,0.00264671
6/1/23,71.51,0.00265743
5/31/23,74.02,0.00271985
5/30/23,76,0.00273417
5/29/23,75.34,0.00270276
5/28/23,73.71,0.00269722
5/27/23,73.58,0.00275257
5/26/23,74.46,0.00280126
5/25/23,72.4,0.0027522
5/24/23,72.65,0.00272903
5/23/23,74.22,0.00272465
5/22/23,73.18,0.00272887
5/21/23,74.29,0.00275282
5/20/23,76.3,0.00283264
5/19/23,77.3,0.00287666
5/18/23,76.52,0.00281806
5/17/23,77.79,0.00288007
5/16/23,78.82,0.00291163
5/15/23,77.17,0.00282313
5/14/23,77.82,0.0028955
5/13/23,81.52,0.00303818
5/12/23,83.53,0.0031506
5/11/23,87.57,0.00320797
5/10/23,102.26,0.00368455
5/9/23,115.98,0.00418412
5/8/23,121.64,0.00433223
5/7/23,95.51,0.00329392
5/6/23,91.37,0.003131
5/5/23,88.33,0.0030143
5/4/23,83.88,0.00289181
5/3/23,84.98,0.00297387
5/2/23,79.47,0.00280928
5/1/23,77.4,0.00272156
4/30/23,79.53,0.00270923
4/29/23,79.57,0.00271436
4/28/23,79.53,0.0027099
4/27/23,78.73,0.00269979
4/26/23,76.96,0.00266845
4/25/23,73.16,0.00265686
4/24/23,72.23,0.00262638
4/23/23,72.33,0.00262209
4/22/23,72.34,0.00263709
4/21/23,74.17,0.00265328
4/20/23,76.31,0.0026613
4/19/23,79.31,0.00268124
4/18/23,80.3,0.00268008
4/17/23,79.56,0.00267744
4/16/23,81.33,0.00268157
4/15/23,81.95,0.00269616
4/14/23,82.62,0.00269902
4/13/23,81.57,0.00269744
4/12/23,81.06,0.00270009
4/11/23,81.53,0.00270629
4/10/23,76.82,0.00268395
4/9/23,75.08,0.0026786
4/8/23,75.53,0.00269663
4/7/23,75.77,0.0027108
4/6/23,77.2,0.00275505
4/5/23,78.76,0.00277708
4/4/23,78.04,0.00277888
4/3/23,77.2,0.00275769
4/2/23,78.13,0.00276146
4/1/23,79.56,0.00279517
3/31/23,77.85,0.00275939
3/30/23,78.44,0.00276317
3/29/23,77.8,0.002769
3/28/23,74.73,0.00276334
3/27/23,75.76,0.00274862
3/26/23,76.54,0.00275831
3/25/23,76.86,0.00279276
3/24/23,78.09,0.00278983
3/23/23,82.85,0.00297669
3/22/23,83.73,0.00297995
3/21/23,83.45,0.00297861
3/20/23,83.11,0.00297523
3/19/23,81.76,0.00297308
3/18/23,82.49,0.00300992
3/17/23,79.28,0.00300906
3/16/23,74,0.00299401
3/15/23,74.21,0.00300546
3/14/23,74.15,0.00297919
3/13/23,68.25,0.00295613
3/12/23,61.47,0.00295265
3/11/23,61.01,0.00299312
3/10/23,61.43,0.00307567
3/9/23,65.18,0.0030444
3/8/23,66.05,0.00299529
3/7/23,67.03,0.00300192
3/6/23,66.83,0.00298132
3/5/23,66.69,0.00297431
3/4/23,66.81,0.00299155
3/3/23,67.34,0.00300377
3/2/23,69.98,0.00298676
3/1/23,70.91,0.00300493
2/28/23,70.16,0.00300156
2/27/23,69.65,0.00297007
2/26/23,69.24,0.00297642
2/25/23,69.34,0.00300813
2/24/23,77.35,0.00327317
2/23/23,78.93,0.00327093
2/22/23,78.56,0.00327086
2/21/23,80.74,0.00326965
2/20/23,80.54,0.00326561
2/19/23,80.45,0.00326417
2/18/23,80.77,0.00328113
2/17/23,79.27,0.0033006
2/16/23,81.34,0.00330468
2/15/23,75.27,0.00331531
2/14/23,72.12,0.00329157
2/13/23,71.11,0.00327776
2/12/23,71.57,0.0032735
2/11/23,71.36,0.00328789
2/10/23,71.15,0.00326743
2/9/23,73.55,0.00326388
2/8/23,75.44,0.00326614
2/7/23,75.18,0.00327064
2/6/23,74.53,0.0032533
2/5/23,75.35,0.00324763
2/4/23,77,0.00329192
2/3/23,76.86,0.00327376
2/2/23,77.92,0.00327148
2/1/23,75.93,0.00327726
1/31/23,74.71,0.00325338
1/30/23,75.08,0.00322556
1/29/23,76.48,0.00326318
1/28/23,78.16,0.0033946
1/27/23,77.91,0.00338736
1/26/23,78.04,0.00338282
1/25/23,77.17,0.00339854
1/24/23,78.11,0.00340133
1/23/23,77.51,0.00339476
1/22/23,77.46,0.00339651
1/21/23,78.36,0.0034242
1/20/23,72.66,0.00341015
1/19/23,70.98,0.00340435
1/18/23,71.77,0.00339826
1/17/23,71.75,0.00338515
1/16/23,70.96,0.00337261
1/15/23,76.51,0.00368227
1/14/23,78,0.00374673
1/13/23,71.6,0.00375379
1/12/23,68.7,0.00374545
1/11/23,65.08,0.00372827
1/10/23,64.47,0.00372954
1/9/23,64.12,0.00372036
1/8/23,62.98,0.00371737
1/7/23,63.01,0.00372148
1/6/23,62.92,0.00374006
1/5/23,63.02,0.00374544
1/4/23,62.96,0.00374257
1/3/23,61.77,0.00370256
1/2/23,59.77,0.00358256
1/1/23,59.42,0.00359092
12/31/22,59.84,0.00361385
12/30/22,60.16,0.00363701
12/29/22,60.27,0.00363423
12/28/22,60.62,0.00364531
12/27/22,61.26,0.00364683
12/26/22,60.93,0.00361671
12/25/22,61.18,0.00363815
12/24/22,61.31,0.00364296
12/23/22,60.97,0.00362365
12/22/22,60.79,0.00362311
12/21/22,61.05,0.00362801
12/20/22,60.96,0.0036306
12/19/22,61.46,0.00368455
12/18/22,62.45,0.0037314
12/17/22,62.73,0.00375597
12/16/22,63.93,0.00373957
12/15/22,65.95,0.00375099
12/14/22,66.44,0.0037178
12/13/22,65.1,0.00372655
12/12/22,63.05,0.00370878
12/11/22,63.65,0.00370985
12/10/22,63.9,0.00372417
12/9/22,64.01,0.00372445
12/8/22,63.09,0.00372564
12/7/22,63.42,0.0037568
12/6/22,63.45,0.00373275
12/5/22,59.67,0.00347474
12/4/22,59.27,0.00348271
12/3/22,59.81,0.00352381
12/2/22,59.7,0.00351899
12/1/22,59.84,0.00350813
11/30/22,59.05,0.0034938
11/29/22,57.38,0.00349714
11/28/22,56.4,0.0034805
11/27/22,57.82,0.00349721
11/26/22,58.41,0.00352886
11/25/22,57.87,0.00351054
11/24/22,58.45,0.00352281
11/23/22,57.88,0.00351733
11/22/22,55.92,0.00351039
11/21/22,55.86,0.00348737
11/20/22,57.91,0.00349514
11/19/22,59.25,0.00356354
11/18/22,59.83,0.00357743
11/17/22,58.92,0.00355023
11/16/22,59.2,0.00354871
11/15/22,59.53,0.00354074
